Date,ABEV3.SA,BOVA11.SA,ITUB4.SA,PETR4.SA,VALE3.SA,WEGE3.SA
2022-12-19 00:00:00+00:00,13.749039649963379,101.37000274658203,21.92312240600586,15.226114273071289,74.14559173583984,36.90432357788086
2022-12-20 00:00:00+00:00,13.798742294311523,103.55000305175781,22.15682601928711,15.695552825927734,74.47562408447266,37.204444885253906
2022-12-21 00:00:00+00:00,13.637186050415039,103.87000274658203,22.246713638305664,16.035722732543945,74.90119934082031,37.17539978027344
2022-12-22 00:00:00+00:00,13.70370864868164,103.93000030517578,22.29166030883789,16.321468353271484,74.47562408447266,37.698177337646484
2022-12-23 00:00:00+00:00,13.893774032592773,106.0,22.642213821411133,17.090259552001953,74.9706802368164,37.27220916748047
2022-12-26 00:00:00+00:00,13.798742294311523,105.1500015258789,22.192781448364258,16.967798233032227,75.65680694580078,36.97209930419922
2022-12-27 00:00:00+00:00,13.798742294311523,104.9000015258789,22.06694221496582,17.083457946777344,77.46333312988281,36.79783248901367
2022-12-28 00:00:00+00:00,13.827251434326172,106.80000305175781,22.516374588012695,16.872547149658203,77.28962707519531,37.4658317565918
2022-12-29 00:00:00+00:00,13.798742294311523,105.94999694824219,22.47142791748047,16.668445587158203,77.194091796875,37.28188705444336
2023-01-02 00:00:00+00:00,13.485133171081543,102.62999725341797,22.028560638427734,15.593499183654785,77.64572143554688,36.88496398925781
2023-01-03 00:00:00+00:00,13.466127395629883,100.4800033569336,21.569822311401367,15.19890308380127,77.50675201416016,35.96526336669922
2023-01-04 00:00:00+00:00,13.542153358459473,101.91999816894531,21.632787704467773,15.68194580078125,77.64572143554688,36.20729064941406
2023-01-05 00:00:00+00:00,13.580166816711426,104.2699966430664,22.307403564453125,16.246631622314453,78.9485092163086,36.28474044799805
2023-01-06 00:00:00+00:00,13.608675956726074,105.5,22.694185256958008,16.151382446289062,80.19917297363281,36.81719970703125
2023-01-09 00:00:00+00:00,13.684701919555664,105.3499984741211,22.856090545654297,16.239830017089844,80.2860336303711,36.7107048034668
2023-01-10 00:00:00+00:00,13.817748069763184,107.18000030517578,23.296842575073242,16.38950538635254,81.27613830566406,36.352508544921875
2023-01-11 00:00:00+00:00,13.580166816711426,109.0999984741211,23.701627731323242,16.518770217895508,80.9895248413086,37.36902618408203
2023-01-12 00:00:00+00:00,13.399604797363281,108.26000213623047,23.368804931640625,16.75688934326172,81.41509246826172,37.28188705444336
2023-01-13 00:00:00+00:00,13.190532684326172,107.3499984741211,23.251876831054688,16.716068267822266,81.48458099365234,37.72722244262695
2023-01-16 00:00:00+00:00,12.544310569763184,105.47000122070312,23.00001335144043,16.35548973083496,80.12100219726562,36.488037109375
